ID,Region,District,Longitude,Latitude
8,Mandalay Region,Meiktila District,95.7127604,20.6686773
8,Mandalay Region,Meiktila District,95.707447,20.6692677
8,Mandalay Region,Meiktila District,95.706709,20.6729947
8,Mandalay Region,Meiktila District,95.7024289,20.6731051
8,Mandalay Region,Meiktila District,95.7024897,20.6762103
8,Mandalay Region,Meiktila District,95.6996214,20.676683
8,Mandalay Region,Meiktila District,95.7000902,20.6775761
8,Mandalay Region,Meiktila District,95.7017955,20.6780301
8,Mandalay Region,Meiktila District,95.7002506,20.6801738
8,Mandalay Region,Meiktila District,95.6976335,20.6812459
8,Mandalay Region,Meiktila District,95.6991898,20.6833894
8,Mandalay Region,Meiktila District,95.6994726,20.6855752
8,Mandalay Region,Meiktila District,95.6967943,20.6869712
8,Mandalay Region,Meiktila District,95.6935734,20.6860932
8,Mandalay Region,Meiktila District,95.689736,20.6860932
8,Mandalay Region,Meiktila District,95.6873745,20.6822558
8,Mandalay Region,Meiktila District,95.6820612,20.6801895
8,Mandalay Region,Meiktila District,95.6773382,20.681075
8,Mandalay Region,Meiktila District,95.6714345,20.6772376
8,Mandalay Region,Meiktila District,95.6664164,20.6754665
8,Mandalay Region,Meiktila District,95.6581513,20.6751713
8,Mandalay Region,Meiktila District,95.6537235,20.6734002
8,Mandalay Region,Meiktila District,95.6522955,20.6773165
8,Mandalay Region,Meiktila District,95.6469342,20.6801895
8,Mandalay Region,Meiktila District,95.6428017,20.6813702
8,Mandalay Region,Meiktila District,95.6380787,20.6819606
8,Mandalay Region,Meiktila District,95.6357438,20.6867423
8,Mandalay Region,Meiktila District,95.6286328,20.6911113
8,Mandalay Region,Meiktila District,95.6218436,20.6952439
8,Mandalay Region,Meiktila District,95.6177492,20.7023472
8,Mandalay Region,Meiktila District,95.6135784,20.7014427
8,Mandalay Region,Meiktila District,95.6023614,20.6973102
8,Mandalay Region,Meiktila District,95.598524,20.6984909
8,Mandalay Region,Meiktila District,95.5961101,20.7009485
8,Mandalay Region,Meiktila District,95.5952401,20.7064978
8,Mandalay Region,Meiktila District,95.593469,20.7098186
8,Mandalay Region,Meiktila District,95.5899467,20.7132066
8,Mandalay Region,Meiktila District,95.5894296,20.714491
8,Mandalay Region,Meiktila District,95.5890328,20.7151242
8,Mandalay Region,Meiktila District,95.5869655,20.716074
8,Mandalay Region,Meiktila District,95.5831511,20.7243607
8,Mandalay Region,Meiktila District,95.5826595,20.7286206
8,Mandalay Region,Meiktila District,95.5820041,20.7333721
8,Mandalay Region,Meiktila District,95.5829872,20.7356659
8,Mandalay Region,Meiktila District,95.5828234,20.7379597
8,Mandalay Region,Meiktila District,95.5804118,20.7391339
8,Mandalay Region,Meiktila District,95.578973,20.7391339
8,Mandalay Region,Meiktila District,95.5735116,20.741537
8,Mandalay Region,Meiktila District,95.5707033,20.7464082
8,Mandalay Region,Meiktila District,95.5521026,20.7454692
8,Mandalay Region,Meiktila District,95.5507104,20.7471486
8,Mandalay Region,Meiktila District,95.5500009,20.7481973
8,Mandalay Region,Meiktila District,95.5492116,20.7493609
8,Mandalay Region,Meiktila District,95.5511622,20.7618013
8,Mandalay Region,Meiktila District,95.5478764,20.767103
8,Mandalay Region,Meiktila District,95.5473118,20.768934
8,Mandalay Region,Meiktila District,95.5458011,20.7706508
8,Mandalay Region,Meiktila District,95.5445994,20.7720202
8,Mandalay Region,Meiktila District,95.544077,20.7726115
8,Mandalay Region,Meiktila District,95.5435886,20.7730732
8,Mandalay Region,Meiktila District,95.5424024,20.7737481
8,Mandalay Region,Meiktila District,95.5411127,20.77448
8,Mandalay Region,Meiktila District,95.5406089,20.7781622
8,Mandalay Region,Meiktila District,95.5397318,20.7827089
8,Mandalay Region,Meiktila District,95.5363942,20.783544
8,Mandalay Region,Meiktila District,95.5282241,20.8036726
8,Mandalay Region,Meiktila District,95.5227626,20.8182365
8,Mandalay Region,Meiktila District,95.5164281,20.8264638
8,Mandalay Region,Meiktila District,95.5216703,20.8320722
8,Mandalay Region,Meiktila District,95.5234544,20.8350457
8,Mandalay Region,Meiktila District,95.5250079,20.849027
8,Mandalay Region,Meiktila District,95.518105,20.8560837
8,Mandalay Region,Meiktila District,95.511059,20.8588112
8,Mandalay Region,Meiktila District,95.5083315,20.8608568
8,Mandalay Region,Meiktila District,95.5083315,20.8642661
8,Mandalay Region,Meiktila District,95.5128328,20.8685628
8,Mandalay Region,Meiktila District,95.5141335,20.8711642
8,Mandalay Region,Meiktila District,95.5172404,20.8766014
8,Mandalay Region,Meiktila District,95.5172055,20.8955847
8,Mandalay Region,Meiktila District,95.5158254,20.8968707
8,Mandalay Region,Meiktila District,95.5158439,20.8978749
8,Mandalay Region,Meiktila District,95.5156751,20.8990628
8,Mandalay Region,Meiktila District,95.5155882,20.8997746
8,Mandalay Region,Meiktila District,95.5140666,20.9041347
8,Mandalay Region,Meiktila District,95.5123956,20.9074231
8,Mandalay Region,Meiktila District,95.5120221,20.9079039
8,Mandalay Region,Meiktila District,95.5124491,20.9096964
8,Mandalay Region,Meiktila District,95.5126509,20.9106614
8,Mandalay Region,Meiktila District,95.512777,20.9117413
8,Mandalay Region,Meiktila District,95.5126362,20.9133319
8,Mandalay Region,Meiktila District,95.5124798,20.9147467
8,Mandalay Region,Meiktila District,95.5120411,20.9169022
8,Mandalay Region,Meiktila District,95.5107512,20.9188748
8,Mandalay Region,Meiktila District,95.4997847,20.9257904
8,Mandalay Region,Meiktila District,95.4930463,20.9272553
8,Mandalay Region,Meiktila District,95.4854288,20.9366307
8,Mandalay Region,Meiktila District,95.4792762,20.9448342
8,Mandalay Region,Meiktila District,95.4778111,20.9515728
8,Mandalay Region,Meiktila District,95.4742954,20.9553816
8,Mandalay Region,Meiktila District,95.4745882,20.9650502
8,Mandalay Region,Meiktila District,95.4716583,20.9732537
8,Mandalay Region,Meiktila District,95.4701932,20.9826293
8,Mandalay Region,Meiktila District,95.4675562,20.9949346
8,Mandalay Region,Meiktila District,95.467849,21.0010874
8,Mandalay Region,Meiktila District,95.468139,21.0045421
8,Mandalay Region,Meiktila District,95.462403,21.0101541
9,Mandalay Region,Myingyan District,95.1042622,21.3136971
9,Mandalay Region,Myingyan District,95.1247701,21.3257099
9,Mandalay Region,Myingyan District,95.1376609,21.3271751
9,Mandalay Region,Myingyan District,95.1473291,21.3221945
9,Mandalay Region,Myingyan District,95.1572903,21.3175069
9,Mandalay Region,Myingyan District,95.1642016,21.3163511
9,Mandalay Region,Myingyan District,95.1704741,21.3178001
9,Mandalay Region,Myingyan District,95.1845363,21.3450481
9,Mandalay Region,Myingyan District,95.2135401,21.3690735
9,Mandalay Region,Myingyan District,95.2278956,21.3819651
9,Mandalay Region,Myingyan District,95.2335526,21.3898068
9,Mandalay Region,Myingyan District,95.2375634,21.3960286
9,Mandalay Region,Myingyan District,95.2478174,21.4004236
9,Mandalay Region,Myingyan District,95.2617579,21.4088056
9,Mandalay Region,Myingyan District,95.2657309,21.4110758
9,Mandalay Region,Myingyan District,95.2661959,21.4130523
9,Mandalay Region,Myingyan District,95.2668605,21.4133154
9,Mandalay Region,Myingyan District,95.2750636,21.4218121
9,Mandalay Region,Myingyan District,95.2722455,21.438444
9,Mandalay Region,Myingyan District,95.2733051,21.4525755
9,Mandalay Region,Myingyan District,95.2902975,21.4560917
9,Mandalay Region,Myingyan District,95.319009,21.4543344
9,Mandalay Region,Myingyan District,95.3192202,21.4547305
9,Mandalay Region,Myingyan District,95.3307275,21.4763085
9,Mandalay Region,Myingyan District,95.3198869,21.504142
9,Mandalay Region,Myingyan District,95.3253976,21.5279282
9,Mandalay Region,Myingyan District,95.3354137,21.5404725
9,Mandalay Region,Myingyan District,95.3398081,21.5524851
9,Mandalay Region,Myingyan District,95.3416878,21.5737592
9,Mandalay Region,Myingyan District,95.3420187,21.5759582
9,Mandalay Region,Myingyan District,95.342989,21.5823536
9,Mandalay Region,Myingyan District,95.3438851,21.5835437
9,Mandalay Region,Myingyan District,95.3442822,21.5843065
9,Mandalay Region,Myingyan District,95.3450183,21.5853215
9,Mandalay Region,Myingyan District,95.3454953,21.5883502
9,Mandalay Region,Myingyan District,95.3457583,21.5897042
9,Mandalay Region,Myingyan District,95.3459604,21.5914668
9,Mandalay Region,Myingyan District,95.3462811,21.5927142
9,Mandalay Region,Myingyan District,95.3463498,21.5970438
9,Mandalay Region,Myingyan District,95.3464297,21.5983714
9,Mandalay Region,Myingyan District,95.3464218,21.6004048
9,Mandalay Region,Myingyan District,95.3463952,21.6014308
9,Mandalay Region,Myingyan District,95.3457774,21.6079884
9,Mandalay Region,Myingyan District,95.3502409,21.6223333
9,Mandalay Region,Myingyan District,95.3562003,21.6370898
9,Mandalay Region,Myingyan District,95.3652812,21.6450357
9,Mandalay Region,Myingyan District,95.365565,21.6504275
9,Mandalay Region,Myingyan District,95.3663425,21.6560383
9,Mandalay Region,Myingyan District,95.3658488,21.6660354
9,Mandalay Region,Myingyan District,95.3661326,21.6754002
9,Mandalay Region,Myingyan District,95.3677373,21.6781583
9,Mandalay Region,Myingyan District,95.3677196,21.6783959
9,Mandalay Region,Myingyan District,95.367544,21.6801243
9,Mandalay Region,Myingyan District,95.3673798,21.6825429
9,Mandalay Region,Myingyan District,95.3674068,21.6842706
9,Mandalay Region,Myingyan District,95.3673226,21.6849308
9,Mandalay Region,Myingyan District,95.3668383,21.687639
9,Mandalay Region,Myingyan District,95.3673302,21.6897295
9,Mandalay Region,Myingyan District,95.3677654,21.6933726
9,Mandalay Region,Myingyan District,95.3680361,21.6948717
9,Mandalay Region,Myingyan District,95.3680895,21.6968591
9,Mandalay Region,Myingyan District,95.3682344,21.6979199
9,Mandalay Region,Myingyan District,95.3684443,21.6990261
9,Mandalay Region,Myingyan District,95.3692604,21.7027607
9,Mandalay Region,Myingyan District,95.3696308,21.7037145
9,Mandalay Region,Myingyan District,95.3702031,21.7049424
9,Mandalay Region,Myingyan District,95.3712785,21.7062817
9,Mandalay Region,Myingyan District,95.3724385,21.7079751
9,Mandalay Region,Myingyan District,95.3744372,21.7103824
9,Mandalay Region,Myingyan District,95.3753449,21.7118775
9,Mandalay Region,Myingyan District,95.3755664,21.7123965
9,Mandalay Region,Myingyan District,95.3763597,21.7137469
9,Mandalay Region,Myingyan District,95.3765199,21.7147655
9,Mandalay Region,Myingyan District,95.37697,21.7160547
9,Mandalay Region,Myingyan District,95.3777977,21.7170236
9,Mandalay Region,Myingyan District,95.3800867,21.7197893
9,Mandalay Region,Myingyan District,95.3811398,21.7206478
9,Mandalay Region,Myingyan District,95.3824593,21.7222005
9,Mandalay Region,Myingyan District,95.3837491,21.7231424
9,Mandalay Region,Myingyan District,95.3851449,21.7242983
9,Mandalay Region,Myingyan District,95.3862359,21.7252022
9,Mandalay Region,Myingyan District,95.3873232,21.7261027
9,Mandalay Region,Myingyan District,95.388464,21.7271633
9,Mandalay Region,Myingyan District,95.3898486,21.7279682
9,Mandalay Region,Myingyan District,95.3919732,21.7295129
9,Mandalay Region,Myingyan District,95.3932362,21.7301311
9,Mandalay Region,Myingyan District,95.3945595,21.7309396
9,Mandalay Region,Myingyan District,95.3961998,21.7320119
9,Mandalay Region,Myingyan District,95.3976002,21.732908
9,Mandalay Region,Myingyan District,95.4106319,21.738211
9,Mandalay Region,Myingyan District,95.4159749,21.7438084
9,Mandalay Region,Myingyan District,95.4161356,21.7455229
9,Mandalay Region,Myingyan District,95.4156782,21.7483438
9,Mandalay Region,Myingyan District,95.4160286,21.7493572
9,Mandalay Region,Myingyan District,95.4168451,21.7509554
9,Mandalay Region,Myingyan District,95.4174403,21.7524163
9,Mandalay Region,Myingyan District,95.4176195,21.7530383
9,Mandalay Region,Myingyan District,95.4177874,21.7536181
9,Mandalay Region,Myingyan District,95.4191075,21.7546822
9,Mandalay Region,Myingyan District,95.4207666,21.7560176
9,Mandalay Region,Myingyan District,95.4215182,21.7625833
9,Mandalay Region,Myingyan District,95.4178808,21.7687103
9,Mandalay Region,Myingyan District,95.4128024,21.7765231
9,Mandalay Region,Myingyan District,95.4053803,21.7858985
9,Mandalay Region,Myingyan District,95.4030364,21.7905863
9,Mandalay Region,Myingyan District,95.406552,21.7948835
9,Mandalay Region,Myingyan District,95.4194427,21.7991808
9,Mandalay Region,Myingyan District,95.426474,21.8007436
9,Mandalay Region,Myingyan District,95.4315523,21.7995717
9,Mandalay Region,Myingyan District,95.4358489,21.8116819
9,Mandalay Region,Myingyan District,95.4436614,21.8198856
9,Mandalay Region,Myingyan District,95.4522551,21.8284801
9,Mandalay Region,Myingyan District,95.4600675,21.8409809
9,Mandalay Region,Myingyan District,95.4706143,21.8515286
9,Mandalay Region,Myingyan District,95.4764736,21.8577791
9,Mandalay Region,Myingyan District,95.4768099,21.8579749
9,Mandalay Region,Myingyan District,95.4750327,21.8608184
9,Mandalay Region,Myingyan District,95.4735764,21.8628412
9,Mandalay Region,Myingyan District,95.4800716,21.8634329
9,Mandalay Region,Myingyan District,95.4842109,21.8714356
9,Mandalay Region,Myingyan District,95.4946573,21.8867588
9,Mandalay Region,Myingyan District,95.5038118,21.8960145
9,Mandalay Region,Myingyan District,95.5150123,21.9025481
9,Mandalay Region,Myingyan District,95.5237213,21.9067971
9,Mandalay Region,Myingyan District,95.5262962,21.9070797
9,Mandalay Region,Myingyan District,95.5288942,21.9075716
9,Mandalay Region,Myingyan District,95.5316444,21.90761
9,Mandalay Region,Myingyan District,95.5350894,21.9079149
9,Mandalay Region,Myingyan District,95.5357599,21.9078479
9,Mandalay Region,Myingyan District,95.5420802,21.9109485
9,Mandalay Region,Myingyan District,95.5526585,21.9115707
9,Mandalay Region,Myingyan District,95.5679036,21.9118819
9,Mandalay Region,Myingyan District,95.5825617,21.9184239
9,Mandalay Region,Myingyan District,95.5847622,21.9190948
9,Mandalay Region,Myingyan District,95.5869701,21.9196859
9,Mandalay Region,Myingyan District,95.5891106,21.9201604
9,Mandalay Region,Myingyan District,95.5968383,21.9209045
9,Mandalay Region,Myingyan District,95.6055498,21.9224601
9,Mandalay Region,Myingyan District,95.6192393,21.9230824
9,Mandalay Region,Myingyan District,95.6360969,21.9272288
9,Mandalay Region,Myingyan District,95.643631,21.9248838
9,Mandalay Region,Myingyan District,95.6548792,21.9220414
9,Mandalay Region,Myingyan District,95.6701411,21.9199962
9,Mandalay Region,Myingyan District,95.6732917,21.9197214
9,Mandalay Region,Myingyan District,95.6765191,21.9200609
9,Mandalay Region,Myingyan District,95.6796737,21.9202248
9,Mandalay Region,Myingyan District,95.6830726,21.9207284
9,Mandalay Region,Myingyan District,95.6863993,21.9215945
9,Mandalay Region,Myingyan District,95.6888216,21.9223844
9,Mandalay Region,Myingyan District,95.6911103,21.9236733
9,Mandalay Region,Myingyan District,95.69338,21.9242687
9,Mandalay Region,Myingyan District,95.6959053,21.9247415
9,Mandalay Region,Myingyan District,95.6985795,21.9261646
9,Mandalay Region,Myingyan District,95.7017036,21.9272935
9,Mandalay Region,Myingyan District,95.7037106,21.9283658
9,Mandalay Region,Myingyan District,95.7078075,21.9292504
9,Mandalay Region,Myingyan District,95.71166,21.9298494
9,Mandalay Region,Myingyan District,95.7151199,21.9294183
9,Mandalay Region,Myingyan District,95.7180766,21.9283047
9,Mandalay Region,Myingyan District,95.7218035,21.9264047
9,Mandalay Region,Myingyan District,95.7255189,21.9250126
9,Mandalay Region,Myingyan District,95.7289638,21.9234105
9,Mandalay Region,Myingyan District,95.7320155,21.9212628
9,Mandalay Region,Myingyan District,95.7351434,21.9194505
9,Mandalay Region,Myingyan District,95.7380157,21.9184474
9,Mandalay Region,Myingyan District,95.7408349,21.9179897
9,Mandalay Region,Myingyan District,95.74365,21.9182568
9,Mandalay Region,Myingyan District,95.7452408,21.9185693
9,Mandalay Region,Myingyan District,95.7460383,21.9185999
9,Mandalay Region,Myingyan District,95.7486248,21.9184434
9,Mandalay Region,Myingyan District,95.7572702,21.9181237
9,Mandalay Region,Myingyan District,95.7715278,21.9192129
9,Mandalay Region,Myingyan District,95.7835721,21.9216854
9,Mandalay Region,Myingyan District,95.7948261,21.9201207
9,Mandalay Region,Myingyan District,95.8108625,21.9116486
9,Mandalay Region,Myingyan District,95.8135875,21.9046633
9,Mandalay Region,Myingyan District,95.8206191,21.892944
9,Mandalay Region,Myingyan District,95.8143692,21.8831776
9,Mandalay Region,Myingyan District,95.8159319,21.8757554
9,Mandalay Region,Myingyan District,95.8104633,21.8640358
9,Mandalay Region,Myingyan District,95.8022604,21.8499723
9,Mandalay Region,Myingyan District,95.8049952,21.8327839
9,Mandalay Region,Myingyan District,95.7944485,21.8167671
9,Mandalay Region,Myingyan District,95.7815579,21.8062193
9,Mandalay Region,Myingyan District,95.7678927,21.8003595
9,Mandalay Region,Myingyan District,95.7669619,21.799177
9,Mandalay Region,Myingyan District,95.7674575,21.7980289
9,Mandalay Region,Myingyan District,95.7678239,21.7971359
9,Mandalay Region,Myingyan District,95.7685336,21.7953966
9,Mandalay Region,Myingyan District,95.7688345,21.7944085
9,Mandalay Region,Myingyan District,95.7690331,21.7937103
9,Mandalay Region,Myingyan District,95.7695253,21.7919783
9,Mandalay Region,Myingyan District,95.7699904,21.7895754
9,Mandalay Region,Myingyan District,95.7703991,21.7874428
9,Mandalay Region,Myingyan District,95.770513,21.7853561
9,Mandalay Region,Myingyan District,95.7706273,21.7831969
9,Mandalay Region,Myingyan District,95.7702194,21.7821562
9,Mandalay Region,Myingyan District,95.7700172,21.7816406
9,Mandalay Region,Myingyan District,95.7689647,21.7810803
9,Mandalay Region,Myingyan District,95.7689489,21.7792491
9,Mandalay Region,Myingyan District,95.7689685,21.7784897
9,Mandalay Region,Myingyan District,95.7690257,21.7764644
9,Mandalay Region,Myingyan District,95.7682698,21.7752476
9,Mandalay Region,Myingyan District,95.7662562,21.7720279
9,Mandalay Region,Myingyan District,95.7652376,21.7708795
9,Mandalay Region,Myingyan District,95.7642841,21.7698003
9,Mandalay Region,Myingyan District,95.7633071,21.7686974
9,Mandalay Region,Myingyan District,95.7628151,21.7671066
9,Mandalay Region,Myingyan District,95.7623384,21.7655661
9,Mandalay Region,Myingyan District,95.761331,21.7643182
9,Mandalay Region,Myingyan District,95.7610222,21.7634024
9,Mandalay Region,Myingyan District,95.7604352,21.7616759
9,Mandalay Region,Myingyan District,95.7571089,21.7609275
9,Mandalay Region,Myingyan District,95.7548712,21.7574693
9,Mandalay Region,Myingyan District,95.7508028,21.7525872
9,Mandalay Region,Myingyan District,95.7524065,21.7490744
9,Mandalay Region,Myingyan District,95.7534791,21.7472665
9,Mandalay Region,Myingyan District,95.7515339,21.7445203
9,Mandalay Region,Myingyan District,95.7515339,21.7409731
9,Mandalay Region,Myingyan District,95.7491309,21.7386846
9,Mandalay Region,Myingyan District,95.7471857,21.7346798
9,Mandalay Region,Myingyan District,95.7491309,21.7302172
9,Mandalay Region,Myingyan District,95.7536869,21.725
9,Mandalay Region,Myingyan District,95.7562952,21.7226842
9,Mandalay Region,Myingyan District,95.7601602,21.725939
9,Mandalay Region,Myingyan District,95.769721,21.7275664
9,Mandalay Region,Myingyan District,95.7778679,21.7270525
9,Mandalay Region,Myingyan District,95.7821296,21.721768
9,Mandalay Region,Myingyan District,95.7874141,21.7178472
9,Mandalay Region,Myingyan District,95.7843494,21.7131748
9,Mandalay Region,Myingyan District,95.784736,21.7126763
9,Mandalay Region,Myingyan District,95.78274,21.7070208
9,Mandalay Region,Myingyan District,95.7855879,21.7037661
9,Mandalay Region,Myingyan District,95.7870118,21.6990874
9,Mandalay Region,Myingyan District,95.7872153,21.6937984
9,Mandalay Region,Myingyan District,95.7892495,21.6915608
9,Mandalay Region,Myingyan District,95.7942102,21.6901873
9,Mandalay Region,Myingyan District,95.7947478,21.6892638
9,Mandalay Region,Myingyan District,95.7996579,21.688679
9,Mandalay Region,Myingyan District,95.7991154,21.6837968
9,Mandalay Region,Myingyan District,95.8031838,21.6808133
9,Mandalay Region,Myingyan District,95.8075235,21.6759312
9,Mandalay Region,Myingyan District,95.8039975,21.6710491
9,Mandalay Region,Myingyan District,95.8034551,21.6642684
9,Mandalay Region,Myingyan District,95.801014,21.6639972
9,Mandalay Region,Myingyan District,95.7996579,21.6602
9,Mandalay Region,Myingyan District,95.7942333,21.6585726
9,Mandalay Region,Myingyan District,95.7894528,21.6525039
9,Mandalay Region,Myingyan District,95.7932714,21.6464782
9,Mandalay Region,Myingyan District,95.79363,21.6453152
9,Mandalay Region,Myingyan District,95.7938252,21.644201
9,Mandalay Region,Myingyan District,95.7940763,21.6428008
9,Mandalay Region,Myingyan District,95.7942861,21.6416068
9,Mandalay Region,Myingyan District,95.7945114,21.6398712
9,Mandalay Region,Myingyan District,95.7947214,21.6382424
9,Mandalay Region,Myingyan District,95.7948432,21.6373115
9,Mandalay Region,Myingyan District,95.7946449,21.6359731
9,Mandalay Region,Myingyan District,95.793775,21.634149
9,Mandalay Region,Myingyan District,95.793148,21.633771
9,Mandalay Region,Myingyan District,95.7969456,21.6257539
9,Mandalay Region,Myingyan District,95.7993866,21.6184308
9,Mandalay Region,Myingyan District,95.8004715,21.6162609
9,Mandalay Region,Myingyan District,95.7955893,21.6154472
9,Mandalay Region,Myingyan District,95.7909784,21.6146336
9,Mandalay Region,Myingyan District,95.7851315,21.6095662
9,Mandalay Region,Myingyan District,95.7839353,21.6079208
9,Mandalay Region,Myingyan District,95.7873859,21.6058098
9,Mandalay Region,Myingyan District,95.7892779,21.6042764
9,Mandalay Region,Myingyan District,95.7894684,21.60257
9,Mandalay Region,Myingyan District,95.7923346,21.6016146
9,Mandalay Region,Myingyan District,95.7923347,21.5975462
9,Mandalay Region,Myingyan District,95.7909785,21.5910367
9,Mandalay Region,Myingyan District,95.7898402,21.5843694
9,Mandalay Region,Myingyan District,95.7911321,21.5826244
9,Mandalay Region,Myingyan District,95.7935387,21.5791794
9,Mandalay Region,Myingyan District,95.7949386,21.5768413
9,Mandalay Region,Myingyan District,95.7953393,21.5736289
9,Mandalay Region,Myingyan District,95.7962091,21.5707946
9,Mandalay Region,Myingyan District,95.7980898,21.5675944
9,Mandalay Region,Myingyan District,95.7994062,21.5646573
9,Mandalay Region,Myingyan District,95.8017176,21.5622498
9,Mandalay Region,Myingyan District,95.8038918,21.5594157
9,Mandalay Region,Myingyan District,95.8052273,21.5567719
9,Mandalay Region,Myingyan District,95.8078939,21.5551509
9,Mandalay Region,Myingyan District,95.8090608,21.5526978
9,Mandalay Region,Myingyan District,95.8091678,21.5485173
9,Mandalay Region,Myingyan District,95.8089079,21.5463695
9,Mandalay Region,Myingyan District,95.8076188,21.5433022
9,Mandalay Region,Myingyan District,95.808069,21.5401624
9,Mandalay Region,Myingyan District,95.8106438,21.5374008
9,Mandalay Region,Myingyan District,95.8104265,21.5341429
9,Mandalay Region,Myingyan District,95.8106285,21.5307098
9,Mandalay Region,Myingyan District,95.808893,21.5281961
9,Mandalay Region,Myingyan District,95.8076837,21.5262388
9,Mandalay Region,Myingyan District,95.8094535,21.5258727
9,Mandalay Region,Myingyan District,95.809946,21.5229933
9,Mandalay Region,Myingyan District,95.8105558,21.5197081
9,Mandalay Region,Myingyan District,95.8113609,21.5165229
9,Mandalay Region,Myingyan District,95.8122156,21.513967
9,Mandalay Region,Myingyan District,95.8123224,21.5115682
9,Mandalay Region,Myingyan District,95.8135657,21.5092179
9,Mandalay Region,Myingyan District,95.8162936,21.5073034
9,Mandalay Region,Myingyan District,95.8195973,21.5048353
9,Mandalay Region,Myingyan District,95.821077,21.5030725
9,Mandalay Region,Myingyan District,95.8215423,21.5023706
9,Mandalay Region,Myingyan District,95.8231407,21.5006309
9,Mandalay Region,Myingyan District,95.8264403,21.5004519
9,Mandalay Region,Myingyan District,95.8300799,21.4988726
9,Mandalay Region,Myingyan District,95.8316285,21.4968394
9,Mandalay Region,Myingyan District,95.8336883,21.4961645
9,Mandalay Region,Myingyan District,95.8359009,21.4953475
9,Mandalay Region,Myingyan District,95.8370797,21.4937382
9,Mandalay Region,Myingyan District,95.8403834,21.4923915
9,Mandalay Region,Myingyan District,95.8423327,21.4927272
9,Mandalay Region,Myingyan District,95.8459529,21.4919676
9,Mandalay Region,Myingyan District,95.8482451,21.4905605
9,Mandalay Region,Myingyan District,95.8498856,21.4887481
9,Mandalay Region,Myingyan District,95.8519761,21.4874016
9,Mandalay Region,Myingyan District,95.85428,21.4851055
9,Mandalay Region,Myingyan District,95.8571948,21.4837012
9,Mandalay Region,Myingyan District,95.8597123,21.4818285
9,Mandalay Region,Myingyan District,95.8636263,21.4791657
9,Mandalay Region,Myingyan District,95.8654996,21.4773804
9,Mandalay Region,Myingyan District,95.8672043,21.4756831
9,Mandalay Region,Myingyan District,95.8700767,21.4759309
9,Mandalay Region,Myingyan District,95.8736515,21.4766141
9,Mandalay Region,Myingyan District,95.8751083,21.4752437
9,Mandalay Region,Myingyan District,95.8772929,21.4796129
9,Mandalay Region,Myingyan District,95.8793264,21.4810207
9,Mandalay Region,Myingyan District,95.8808381,21.4798865
9,Mandalay Region,Myingyan District,95.8816354,21.4777808
9,Mandalay Region,Myingyan District,95.8846659,21.4766091
9,Mandalay Region,Myingyan District,95.8893081,21.4804321
9,Mandalay Region,Myingyan District,95.8924157,21.4819962
9,Mandalay Region,Myingyan District,95.8939504,21.4782475
9,Mandalay Region,Myingyan District,95.8966811,21.4787937
9,Mandalay Region,Myingyan District,95.8991388,21.4823436
9,Mandalay Region,Myingyan District,95.9089694,21.4826167
9,Mandalay Region,Myingyan District,95.9171616,21.4869859
9,Mandalay Region,Myingyan District,95.9256269,21.4894435
9,Mandalay Region,Myingyan District,95.9313614,21.4899897
9,Mandalay Region,Myingyan District,95.9387344,21.4878051
9,Mandalay Region,Myingyan District,95.9439228,21.4880782
9,Mandalay Region,Myingyan District,95.951842,21.4869859
9,Mandalay Region,Myingyan District,95.9630296,21.488638
9,Mandalay Region,Myingyan District,95.9713752,21.4885532
9,Mandalay Region,Myingyan District,95.9730649,21.4939293
9,Mandalay Region,Myingyan District,95.9739865,21.4986911
9,Mandalay Region,Myingyan District,95.9726468,21.5053988
9,Mandalay Region,Myingyan District,95.9736382,21.5038321
9,Mandalay Region,Myingyan District,95.9758887,21.4997343
9,Mandalay Region,Myingyan District,95.9787084,21.4945999
9,Mandalay Region,Myingyan District,95.9802416,21.4858936
9,Mandalay Region,Myingyan District,95.9750282,21.4854196
9,Mandalay Region,Myingyan District,95.974234,21.4853474
9,Mandalay Region,Myingyan District,95.9712535,21.4862228
9,Mandalay Region,Myingyan District,95.9696856,21.4865564
9,Mandalay Region,Myingyan District,95.9636951,21.4865564
9,Mandalay Region,Myingyan District,95.9615498,21.4842851
9,Mandalay Region,Myingyan District,95.9617975,21.4832897
9,Mandalay Region,Myingyan District,95.9600342,21.4749706
9,Mandalay Region,Myingyan District,95.9553696,21.467699
9,Mandalay Region,Myingyan District,95.9561972,21.4639415
9,Mandalay Region,Myingyan District,95.954996,21.4615187
9,Mandalay Region,Myingyan District,95.9530768,21.4575711
9,Mandalay Region,Myingyan District,95.9533941,21.4541797
9,Mandalay Region,Myingyan District,95.9527068,21.4530546
9,Mandalay Region,Myingyan District,95.952115,21.4506671
9,Mandalay Region,Myingyan District,95.9417382,21.453944
9,Mandalay Region,Myingyan District,95.939344,21.4533694
9,Mandalay Region,Myingyan District,95.9393821,21.4512119
9,Mandalay Region,Myingyan District,95.939672,21.4469008
9,Mandalay Region,Myingyan District,95.9379175,21.4423541
9,Mandalay Region,Myingyan District,95.9360411,21.4397982
9,Mandalay Region,Myingyan District,95.9373337,21.4371509
9,Mandalay Region,Myingyan District,95.9390075,21.4310058
9,Mandalay Region,Myingyan District,95.944469,21.4310058
9,Mandalay Region,Myingyan District,95.952383,21.4274881
